son,parent
1049118,1086731
1330316,1192588
1228751,2440895
1436805,1966489
1385525,1247287
2437229,1011289
1457629,1011289
1457585,1011289
1457525,1011289
1457513,1011289
1537452,1011289
1791416,1011289
1155390,1011289
1026982,1262245
1545905,1262245
1254073,779929
1199840,788664
1152651,789700
1186894,1247668
2445220,797242
1701780,1265731
2282877,1265731
1775129,1265731
2187052,1075707
1118923,1271658
1540484,1017754
1329352,1236885
2450208,773325
2314965,2204373
1204155,1164552
1452632,1164552
1452612,1164552
1145812,1164552
1089110,1164552
1020678,1164552
1062598,749451
1022497,749451
1047318,1250908
1463840,1251139
1061187,1251139
1250282,1251139
1121658,1262706
1335763,1087236
1166369,1613660
1052963,2432662
2356724,2437555
1938087,2440232
1462227,1251147
2490845,1336108
1343720,1228389
1067738,1228389
1448887,773720
1078284,773720
1194297,1247645
1269618,1247645
1037768,1262415
2297469,1266240
1002960,1267495
1412153,1234851
1029412,569145
785820,720939
1711242,751530
2259970,1245604
1095135,794445
1188205,1262410
1679361,1265807
1660346,1266237
2142133,1266237
2066073,1266237
1279484,1279015
1271939,1109734
1107789,1149101
1313286,1184217
1210984,723423
761493,751019
1030596,764554
2000827,1250372
1074316,1250380
1044274,1250380
1360191,1511787
1104980,1253576
2227393,1007126
1135151,1265832
2371915,1302297
1068554,1151879
1100665,1245172
1938612,1001312
1157495,1001312
1108021,1007745
1005391,1278073
1163468,1034899
1023724,1034899
2310557,1097727
1865275,1149348
2147236,1149348
1831536,1149348
2355653,1001312
1810877,1332238
1213631,751709
1272400,1233038
2276431,537270
750802,730986
1160687,733315
1015731,1265719
1145853,1799275
2383824,1026637
1803717,1803716
1332967,1280621
1199552,1093832
2065578,1093832
1651123,2408002
2432869,1751142
2260637,1751142
2419203,1751142
2398140,1751142
1993984,730986
1069534,730986
1146072,730986
2348003,730986
2328833,730986
1752568,730986
1094014,730986
1090970,730986
1873250,730986
1078297,1751142
1078293,1751142
1122950,754795
2312768,1244067
2120644,1011417
2337942,1264072
753228,1265305
1279819,1280103
1575350,1033556
1186164,1035158
2167864,1035158
1247896,1285552
1675647,1042057
2212103,1042057
1790253,1073499
1775539,1073499
1088874,1136789
1070707,1136789
1184108,1265305
2303034,2303036
1373960,1264907
2447942,1029973
2146694,1061850
1320704,1320276
762719,1124339
1860596,2489960
15465,1250731
2462242,352240
1116479,726372
789139,768027
1273779,1261635
2442480,1265739
1174166,1022537
1701434,1024183
1593067,1273385
2233844,1296969
1102359,1066626
1061519,1169637
1810407,2489501
2059952,2489501
1028521,2010210
2018471,1011518
1198263,1011518
2315294,1011518
1051010,1228285
1599187,1265739
1077449,736434
2447954,787593
2141490,787593
1313367,787593
2322474,787593
1805661,1003036
2237575,1011722
1210126,1262204
1217225,1267547
2441224,1025525
1762017,1025525
1454183,1332116
1006116,1083168
1148761,1156172
1093078,787593
1019560,1262204
1771785,1207062
1034350,769807
2495952,1332116
2474331,248298
1133106,738409
775358,1006733
1304483,1265211
1014687,1266134
2403851,1035064
1259064,1337781
2428207,1083359
1256781,1227932
777019,1228394
1069715,1229753
1061326,2489640
1074333,787235
1069141,787235
1013217,787235
1192517,2491588
1112402,1231617
1014663,1231617
2042496,741208
1308802,1020109
1111418,1059492
1696207,1063604
1212274,1155665
2316526,2435372
1480755,1480752
1508498,1265873
2489448,1284631
1051460,1214484
1565607,28705
2187464,752272
2299504,753133
1185168,1253562
1177094,1262407
1034597,1262407
2279398,1267691
1184899,1285437
525662,1078204
1152658,1271460
1883727,757958
1435609,760842
1049376,1018297
1457599,1011289
1457547,1011289
1457495,1011289
1791406,1011289
1225968,1011289
1127218,1011289
1115889,1011289
1017077,1011289
1663304,1262245
1147569,1262245
1133065,1262245
1609766,742571
1772974,1265731
1103819,1284757
2138553,1266610
1152003,1266610
2124699,742746
1333111,797547
2278169,1010849
1329174,1035678
1318337,1316946
1138935,2204675
1100962,1154846
1153954,1164552
1152276,1164552
1059193,1164552
1733832,749451
1464042,1251139
1464018,1251139
1463783,1251139
1225051,1262160
1326684,1097387
2284724,2432662
2243569,2432662
1461982,1251147
1260259,1228389
1192080,773720
1194112,1252681
1177851,1177776
2277404,751530
1650787,1247708
1461468,1250194
2393557,1013120
1057926,1264494
1102994,1266237
1272037,1268578
1337084,1039624
1399786,1126734
777751,756015
1924524,1245172
2170360,1245172
1831182,1245172
1319293,1250862
1492239,1511787
1022475,1217348
1007267,1228379
2449258,1250372
1920039,1250372
1106791,1273358
1036092,34811
2272388,721037
2358935,792929
1178759,795941
1075210,1265897
1267508,1267496
769860,1300063
1613950,1304175
1943799,1061062
1319301,1121499
1280189,1228725
2211774,2494365
1243635,750500
2228970,1304175
1095121,1327999
1723767,1510466
1023458,1015376
1224119,1267551
1123752,1270424
1054244,1091103
2234982,1134521
2423189,2423190
1450969,1262435
1243913,763275
1032558,766733
1220098,1265609
1783427,1265609
1464265,1269988
1191048,1029519
1073445,1029519
1049850,1029519
1278768,1339045
2487114,1409190
2498812,2498809
1024073,1266190
2275799,28435
1878672,28435
765924,28435
1213863,735662
1043019,1043898
2451214,2437488
1914107,1211492
1058085,1211492
1331015,1250662
1218784,1265966
1227274,1338287
1879329,39504
1167688,39504
1378515,39504
1813051,39504
1773340,39504
1000192,790550
1242599,1238431
2437773,724623
1144947,755889
1353671,1249192
1130081,1271250
1092634,1028398
2410295,1337717
1221278,1124499
1007448,1175221
1681362,1213381
1275716,1231818
1199312,155369
2173244,155369
1051762,787681
1231936,1250502
1098515,1262236
1283980,1266109
772783,1267368
1071493,1037052
1267074,1043092
2433978,1318298
1111588,1333867
1137743,1245896
1187625,1245896
1163283,1245896
1550228,1267404
2314622,1267404
1194104,1037052
1373254,625705
1078832,1004920
1876159,725263
1335981,727272
1013749,732328
2306570,732328
1257783,1239747
1250312,748186
1060019,1250807
1285882,1008218
1051928,1273410
1335696,1294914
1122709,1337262
1509098,2202057
1102830,1223134
1121553,6460
2306586,732328
1630488,792081
1964560,792081
1021498,733078
1085049,736447
1273323,736447
753688,736447
2013197,743583
1850917,743583
1458767,779544
1458269,779544
1458233,779544
1047596,779544
1021076,779544
1337282,1262253
1018769,1262390
1018892,1265221
2370615,1267634
2472823,1026613
2447235,1194799
1219332,1677614
2081601,743583
1077947,1002889
1059905,1002889
2199469,1485742
1651748,1247645
1490767,725580
1671104,725580
2130662,1265766
1451146,1293880
1003294,1293880
1228591,1295741
1288375,1307822
1190695,1089745
1132709,1168787
2449910,1071189
1773024,1838149
1019172,398739
1596946,728113
2058668,728113
2439807,1011592
1239082,1072190
1141399,728113
1875323,277229
1659848,725263
1228460,725969
1066833,732328
2306561,732328
2127817,1250994
1064861,1005242
1092597,1265892
1373567,1289639
1127208,1337262
793342,1155943
1299981,2472066
2169720,2491292
2306645,732328
1057298,792081
2078646,1249619
1327527,1281993
1044009,1281993
1792621,1146460
1334185,792081
1630758,792081
1630595,792081
1121670,736447
2033349,743583
1458294,779544
2177563,1013413
1202449,1265662
1980311,1267634
1278300,2329129
2202544,1568160
1265895,1111443
1468271,1245730
1655849,1245730
2217916,1245730
2472683,1007792
2454709,1007792
1171862,1067512
1156269,1073893
1123674,1123255
2246419,2419140
1080811,2419140
2100822,2419140
1094939,1256066
2413628,723008
2196746,723008
2374425,723008
1095406,723008
1551563,726068
1065881,736902
1335862,740137
1244931,1244903
1599405,771128
2093460,2041757
1411719,1250177
1379501,1250177
1216702,1011677
1029885,1262206
1866390,1015741
1113399,1015741
2353472,1015741
1815334,1015741
1067925,1265625
1999123,725580
1400971,725580
1310716,731724
1084765,1262431
1227589,1264467
1220274,1264467
1074932,1264467
1033217,1022126
2425955,1279130
1231781,1838149
1080275,1168787
1260039,1168787
1092367,573669
2097828,742610
2157905,1265766
2426858,1838149
2066702,728113
2058670,728113
1081952,732377
2323878,732377
1220875,1262424
1412552,1265733
723860,1266753
2116838,1047219
1191614,1218246
1118785,1218246
1189331,1271311
2399039,725969
2306619,732328
2306607,732328
1050826,1005242
1163034,1279526
2352863,1281993
1071409,1062658
1251373,2491292
1262568,732328
2306631,732328
2306575,732328
784441,1281993
1214903,792081
1168109,792081
778273,736447
2254825,743583
2094285,743583
1272005,1246166
1458774,779544
1458292,779544
1458256,779544
1028060,779544
1020892,779544
1077322,1265606
2026174,1335810
1959143,1089202
1265628,1108909
1721910,1112455
2277910,2007592
1685069,733078
1202376,1089202
1203551,1000692
1437076,1007792
1117038,1007792
1200348,1256066
1278029,1017331
1716810,1267545
1281422,1281423
1072079,1045612
1313292,1319633
1692875,2419140
1619445,2419140
1168302,1250177
1266488,1250177
1149637,1250213
2080909,1006393
1014724,1262206
2259622,1015741
2163871,1015741
1008632,1265916
742830,1266772
1160351,1267354
1431583,1050799
1279360,1233152
1532160,725580
1896106,731724
1030339,1243307
1071790,1071189
1096868,1089745
1282874,1089745
1085074,1091934
1162987,1168787
1193094,1189891
1249009,1189891
1266570,1217346
1172649,1071189
1125421,398739
1274284,1254939
1070483,1010937
728456,1265287
770247,1121676
2092099,1218246
1251154,1218246
780066,1121676
1331722,136064
1028548,478467
2306605,732328
2462142,739109
1282255,1005242
1337767,1264469
1285384,1060320
1059805,1083274
2304067,1228391
759670,792081
1792633,1146460
1264586,2472066
1107371,792081
1630591,792081
1349561,792081
1121477,736447
1243804,736447
1279480,739652
1076428,779544
2375063,786851
1022151,1007659
1188325,1262390
1485404,1267634
1282685,1017686
1274654,1274280
2439285,1287845
2282359,1568160
1677947,1677939
1671185,1677939
1166638,779544
1246476,1243112
2120533,792330
1993583,1245730
1781855,1245730
1076922,1007792
1040535,1007792
1028665,1007792
1798046,1007792
1239652,1007792
1233592,1007792
1303820,1260126
1084361,1264493
1271574,1268366
1180985,1034599
1159377,1333620
1023633,1132323
1199015,1140416
1267879,1140416
1007671,1140416
1171790,1227881
1202473,1256066
1396170,723008
2196762,723008
2196199,723008
1780855,723008
1759741,723008
2195995,725383
1808435,725383
1297058,1293079
1481014,426693
1934283,789227
1035113,1017408
1125243,1041554
1327311,1175417
1015621,2489647
1018936,754906
1119203,1262355
2450634,1228385
1043434,784743
1081532,1262389
1235245,1144165
1072089,2471803
1284536,1245896
1326786,1245896
1497820,738467
1164032,1013088
1017132,1262434
790242,1265791
1201696,1266674
1122859,1267494
1330559,1307980
1020770,1333591
1925317,1159349
2373557,403884
1030520,403884
2073510,403884
1890053,725249
1185093,725249
1116823,1266196
2049191,1266320
1015602,1066804
1260755,1066804
1216487,1113398
1132047,797592
1220073,748308
2489461,751709
2261728,1007745
1281713,1007745
1282239,1266765
1010466,1034899
1123838,1083255
2310552,1097727
1111407,1007745
1074926,1034899
2139101,1332238
1020348,730986
757168,730986
1058530,1250877
1876407,2322583
1208418,1017429
1155402,1265719
1245721,1269903
1631994,1269983
1650516,1026637
1137624,1026637
1314884,1287793
1464653,1043133
1620255,1093832
1712585,1111694
1112264,1111877
1253800,2474246
1174127,730986
1348915,730986
1348875,730986
1873614,730986
2176233,730986
2143794,730986
1065112,730986
2355628,730986
1869733,730986
2176225,730986
1635058,730986
1869737,730986
1225312,730986
1125120,1751142
1078304,1751142
2309598,1251278
1187733,1265305
1283647,1281147
2129807,1073499
1051260,1073499
2439383,2203885
1231665,1229783
1276018,1274246
1853545,1058408
1070374,1099990
1058323,1140622
1351697,39504
1130628,754485
1313315,1244903
1282106,1244903
1278050,1246125
1253311,778691
1244572,778691
1266587,1250177
2319295,1006393
2327248,1256508
1194906,1015741
1642198,1015741
2104260,1015741
1165631,1265796
1209712,1265916
1336618,1304792
1097359,1123486
1946768,1425040
1713677,1425040
2184009,1425040
2356517,1425040
2494133,2474042
1203717,1257046
1255674,1123127
2307867,1015741
1127544,742571
769995,742571
1050400,789700
1282050,789700
1060258,1265731
721237,1284757
1325791,1091545
2399152,2437237
2446074,2442534
2374428,1266610
467445,1266610
2420186,1017754
1619643,1017754
1081577,796555
2278202,1010849
2333312,1015186
1042187,1088538
1288844,1088538
1260315,1088538
1012671,1088538
1479393,1104297
2437945,1599060
1138322,1164552
1017890,1164552
2024519,1222015
1020102,1010849
1013507,1010849
1004933,761444
1310655,1250908
1057403,1250908
1463941,1251139
1273097,1251139
1251079,1251139
1221108,1256211
1184787,1256211
1025867,1273384
1136955,1055154
1166093,1308922
1541194,1087236
2303668,1090761
1304160,1613660
1096524,1172269
2438878,2432662
1205801,2437555
1210941,2440232
1462042,1251147
1246816,1251147
2203836,1270452
2321960,1336108
1070201,1228389
1449175,773720
1184016,1002889
2239093,1266240
1211507,1266340
2362172,1028310
792661,1040936
2116500,1060692
1025991,1234851
2277411,751530
2277383,751530
1073558,1245604
1067061,1245604
1176959,1271899
1334040,1333986
1273197,1137383
2233688,1039624
1386309,725164
1048041,725997
2296006,756015
2285711,771447
2261476,786142
2170363,1245172
2170068,1245172
1394119,1001221
2495960,1250372
1110595,1250372
1996694,1015657
2052306,1015657
1250665,1267454
2306162,1058076
1071201,1071151
1233376,1200494
1205110,1245172
785737,732269
2431399,792339
1015137,1266239
1007786,1267275
1267527,1267496
1267503,1267496
1063362,1294887
1899219,1066979
1768872,2494365
2280667,1267496
2347461,723907
2132149,1510466
2483149,1012603
1013472,1012603
2449468,1014053
1450962,1262435
1213153,1015376
1080638,1271336
1741128,1028445
1277998,1278078
1164285,1040570
1115913,1040570
768648,1089312
1277468,1156754
1041395,763275
1247111,763275
1185260,766733
1389999,1251400
1365691,1267840
1269005,1228443
2087911,1745451
1188521,766733
1329956,28435
1022612,28435
